CODIGO,DETALLE,DETALLE_E1,DETALLE_E2,RUBRO,PROVEEDOR,UNIDAD,SERIAL_NUM,EXP_DATE,CODIGO_D_R,COSTO,PRECIO_1,PORCENT_1,PRECIO_2,PORCENT_2,PRECIO_3,PORCENT_3,PRECIO_4,PORCENT_4,PRECIO_5,PORCENT_5,PROMO,PROMOPRICE,PROMOSTART,PROMOEND,COMM_TYPE,COMM,COMM_MAX,EXISTENCIA,MINIMO,MAXIMO,PUN_PEDIDO,TASA_IVA,IT_TIPO,IT_POR_MON,TAX_1,TAX_2,TAX_3,TAX_4,TAX_5,BALANZA,TYPE,OBS,VIEW_OBS,SERVICE,CUSTOM_1,CUSTOM_2,CUSTOM_3,CUSTOM_4,CUSTOM_5,CUSTOM_6,IMAGE,IMAGEVIEW,MONEDA,KIT_C_PROD,COD_BARRA,TLABEL,CREADO,MODIFICADO,USE_CP_KIT,EXIS_SUC1,EXIS_SUC2,EXIS_SUC3,EXIS_SUC4,EXIS_SUC5,EXIS_SUC6,EXIS_SUC7,EXIS_SUC8,EXIS_SUC9,EXIS_SUC10,VEN_SUC1,VEN_SUC2,VEN_SUC3,VEN_SUC4,VEN_SUC5,VEN_SUC6,VEN_SUC7,VEN_SUC8,VEN_SUC9,VEN_SUC10,COMER_E
AR0473         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5174,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,9,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0476         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5174,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,9,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0491         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5174,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,9,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0550         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,18110,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0662         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5174,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,9,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0675         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,9240,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0695         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,9703,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0738         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,17556,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0747         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,13490,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0760         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,29938,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0761         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,17371,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0764         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,13490,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0774         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,15986,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
AR0788         ,ANDREA RABAL MOLDE                      ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,8743,0,0,0,0,0,0,0,0,0,.F.,0,9/6/2023,9/6/2023,2,0,0,10,2,10,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/6/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
